symbol,segment_count,segment_revenue_hhi,largest_segment_share,largest_segment_name,top_segments,segment_revenue_total,n_segment_periods,segment_hhi_delta,fastest_segment_name,fastest_segment_share,fastest_segment_share_delta,fastest_seg_yoy_fy,fastest_seg_yoy_q,fastest_segment_yoy,segment_growth_dispersion,seg_growth_range,fastest_seg_accel_fy,seg_margin_inflect_flag,geographic_region_count,largest_region_share,largest_region_name,top_regions,product_line_count,customer_concentration_flag,fastest_seg_opmargin,fastest_seg_opmargin_delta_yoy,seg_opinc_yoy,seg_oplev,fastest_seg_gpmargin_delta_yoy
FGI,1,1.0,1.0,Kitchen And Bath,Kitchen And Bath 100%,130528652.0,2,0.0,Kitchen And Bath,1.0,0.0,-0.0098,0.0286,0.0286,,,-0.1341,0,4,0.6181969227721742,US,US 62%; CA 26%; Europe 11%,4,0,,,,,
AKA,0,,,,,,0,,,,,,,,,,,0,3,0.65691893476928,US,US 66%; Australia New Zealand 31%; Rest Of The World 3%,0,0,,,,,
ANGX,0,,,,,,0,,,,,,,,,,,0,0,,,,9,0,,,,,
IOBTQ,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ZEO,1,1.0,1.0,Sunergy,Sunergy 100%,69349938.0,2,0.0,Sunergy,1.0,0.0,-0.0532,-0.1068,-0.0532,,,,1,0,,,,3,0,-0.128,0.0296,,,0.0051
NN,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
BTSG,2,0.7988318032235022,0.8865435313282983,Pharmacy Solutions,Pharmacy Solutions 89%; Provider Services 11%,12910564000.0,4,0.0263,Pharmacy Solutions,0.8865,0.0174,0.3074,0.2212,0.3074,0.0031,0.0044,-0.0347,0,0,,,,10,0,,,,,
CRGY,1,1.0,1.0,Reportable,Reportable 100%,3579782000.0,2,0.0,Reportable,1.0,0.0,0.2214,0.5534,0.5534,,,-0.0087,0,0,,,,4,0,,,,,
EMAT,0,,,,,,0,,,,,,,,,,,0,0,,,,2,0,,,,,
BULL,1,1.0,1.0,Chief Operating Decision Maker CODM,Chief Operating Decision Maker CODM 100%,556033742.0,1,0.0,Chief Operating Decision Maker CODM,1.0,0.0,0.4737,,0.4737,,,0.4669,1,0,,,,23,0,0.1052,0.1432,,,
BROS,2,0.8550831735818922,0.9213568402090395,Company Operated Shops,Company Operated Shops 92%; Franchising And Other 8%,1638159000.0,4,0.0187,Company Operated Shops,0.9214,0.0113,0.2946,0.3404,0.3404,0.1304,0.1845,-0.0642,0,0,,,,3,0,,,,,
CCSI,1,1.0,1.0,Cloud Fax,Cloud Fax 100%,350382000.0,2,0.0,Cloud Fax,1.0,0.0,-0.0336,,-0.0336,0.0531,0.0751,-0.034,1,5,0.645403686085193,US,US 65%; Foreign Countries Not Separately Disclosed 18%; CA 13%,3,0,0.4264,0.0203,0.0147,0.0483,
AMPL,0,,,,,,0,,,,,,,,,,,0,2,0.6111930166018869,US,US 61%; International 39%,0,0,,,,,
BRLT,0,,,,,,0,,,,,,,,,,,0,2,0.9645311932120791,US,US 96%; Non Us 4%,0,0,,,,,
OPTX,0,,,,,,0,,,,,,,,,,,0,1,1.0,GB,GB 100%,3,0,,,,,
DERM,1,1.0,1.0,Dermatological,Dermatological 100%,61858000.0,2,0.0,Dermatological,1.0,0.0,0.102,0.2333,0.2333,,,,0,0,,,,8,0,,,,,
KD,4,0.2714385341774092,0.35773919957593425,Principal Markets,Principal Markets 36%; United States 25%; Strategic Markets 24%,15092000000.0,8,0.0034,United States,0.2507,-0.0067,-0.0237,0.0472,0.0472,0.0357,0.0786,0.0738,0,3,0.5979326795653326,Countries Excluding United States And Japan,Countries Excluding United States And Japan 60%; US 25%; JP 15%,0,0,,,,,
XERS,0,,,,,,0,,,,,,,,,,,0,0,,,,6,0,,,,,
LINE,2,0.6129344984181038,0.7376283846872083,Global Warehousing,Global Warehousing 74%; Global Integrated Solutions 26%,5355000000.0,4,0.0091,Global Warehousing,0.7376,0.0097,0.0162,0.0361,0.0361,0.0489,0.0691,0.0084,0,6,0.41199077632590314,North America,North America 41%; US 38%; Europe 13%,9,0,,,,,
CEG,5,0.23903948930683255,0.2952931536780772,Constellation Mid Atlantic,Constellation Mid Atlantic 30%; Constellation Midwest 26%; Constellation Other Regions 25%,21968000000.0,10,-0.0006,Constellation ERCOT,0.0867,0.0069,0.2284,-0.0388,0.2284,0.0931,0.2144,0.0768,0,8,0.5355742296918767,PJM,PJM 54%; ISONE 12%; NYISO 10%,3,0,,,,,
AVBP,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
YIBO,0,,,,,,0,,,,,,,,,,,0,4,0.5592729052870247,North America,North America 56%; Europe 30%; Asia 12%,3,0,,,,,
CYCU,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
RDZN,0,,,,,,0,,,,,,,,,,,0,4,0.5820384221582605,IN,IN 58%; US 22%; GB 12%,2,0,,,,,
FLNC,0,,,,,,0,,,,,,,,,,,0,4,0.4158875587953365,Americas,Americas 42%; US 28%; EMEA 19%,4,0,,,,,
LTH,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
ARKB,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
OCEA,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
CDIO,1,1.0,1.0,Reportable Segments,Reportable Segments 100%,14825.0,2,0.0,Reportable Segments,1.0,0.0,-0.5751,-0.2829,-0.2829,,,,0,0,,,,1,0,,,,,
AIRS,1,1.0,1.0,Reportable,Reportable 100%,151818000.0,2,0.0,Reportable,1.0,0.0,-0.1582,-0.0253,-0.0253,,,-0.0787,0,1,1.0,Non Us,Non Us 100%,0,0,-0.0761,-0.0674,,,
FOFA,2,0.7064477017381219,0.821284688195782,Toone And Associates LLP,Toone And Associates LLP 82%; Benson Family Office And Accounting Services LLC 18%,532674.0,0,,,,,,,,,,,0,0,,,,0,0,,,,,
DRTS,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
PTLO,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
BZAI,1,1.0,1.0,Reportable,Reportable 100%,11985000.0,0,,,,,,,,,,,0,4,0.9099968937668255,CN,CN 91%; US 9%; Other Countries 0%,3,0,,,,,
MIBE,2,0.9987890299927618,0.9993941479396619,Gin City,Gin City 100%; Car Care 0%,340017.0,1,,,,,,,,,,,0,0,,,,0,0,,,,,
YXT,0,,,,,,0,,,,,,,,,,,0,0,,,,6,0,,,,,
,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
SWAG,0,,,,,,0,,,,,,,,,,,0,0,,,,10,0,,,,,
EMBC,0,,,,,,0,,,,,,,,,,,0,2,0.5360051832654572,US,US 54%; Non Us 46%,5,0,,,,,
MTEK,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
BRWC,1,1.0,1.0,Financial Services Business,Financial Services Business 100%,30000.0,1,0.0,Financial Services Business,1.0,0.0,0.2,,0.2,,,-0.05,1,1,1.0,HK,HK 100%,0,0,-0.5766,0.3866,,,
RYET,0,,,,,,0,,,,,,,,,,,0,1,1.0,Operations Activities,Operations Activities 100%,0,0,,,,,
KLC,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
BBLR,0,,,,,,0,,,,,,,,,,,0,2,0.9076877411694865,North America,North America 91%; Europe 9%,0,0,,,,,
ONL,0,,,,,,0,,,,,,,,,,,0,0,,,,2,0,,,,,
XZO,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
CYN,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
RIVN,2,0.5890174039634843,0.710970855763876,Automotive,Automotive 71%; Software And Services 29%,5387000000.0,4,-0.2352,Software And Services,0.289,0.1916,2.2169,0.3697,2.2169,1.4029,1.9839,1.6143,1,0,,,,5,0,,,,,0.3555
QUCY,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
SATL,1,1.0,1.0,Reportable,Reportable 100%,17707000.0,1,0.0,Reportable,1.0,0.0,0.3758,,0.3758,,,,0,7,0.3407691873270458,North America,North America 34%; US 34%; All Other Countries 10%,6,0,,,,,
HOUR,0,,,,,,0,,,,,,,,,,,0,3,0.9427592234091542,US,US 94%; International 5%; Other 1%,0,0,,,,,
YMAT,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
NRSN,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ARHS,1,1.0,1.0,Reportable,Reportable 100%,1379222000.0,2,0.0,Reportable,1.0,0.0,0.0851,0.0738,0.0851,,,0.0979,0,0,,,,0,0,,,,,
NVCT,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
CRCL,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
IMPP,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
LICN,0,,,,,,0,,,,,,,,,,,0,0,,,,12,0,,,,,
KMTS,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ESAB,2,0.520951620493274,0.6023514056895997,EMEA And APAC,EMEA And APAC 60%; Americas 40%,2842555000.0,4,0.011,EMEA And APAC,0.6024,0.0317,0.0947,0.136,0.136,0.0133,0.0188,0.092,0,1,1.0,US,US 100%,2,0,,,,,
THCH,0,,,,,,0,,,,,,,,,,,0,0,,,,8,0,,,,,
POM,2,0.5303266659049543,0.6231394857569137,pharmaceuticals Supply Chain,pharmaceuticals Supply Chain 62%; Internet Hospital 38%,57187079.0,2,-0.0849,Internet Hospital,0.3769,0.1169,-0.758,,-0.758,0.0718,0.1015,-1.0119,0,0,,,,10,0,,,,,
IREN,2,0.7020326542923727,0.8178306579708546,Bitcoin Mining,Bitcoin Mining 82%; AI Cloud Services 18%,707007000.0,2,-0.2347,Bitcoin Mining,0.8178,-0.1494,0.1931,,0.1931,0.2871,0.4061,-1.4395,0,2,0.8178306579708546,AU,AU 82%; CA 18%,3,0,,,,,
DOUG,1,1.0,1.0,Single Reportable,Single Reportable 100%,1033055000.0,3,0.5,Single Reportable,1.0,0.5,0.0376,0.0445,0.0445,0.0018,0.0026,-0.0043,1,4,0.9648050942259703,West Region,West Region 96%; New York City Standard Metropolitan Statistical Area 3%; Northeast Region 0%,7,0,0.044,0.1132,,,
IE,1,1.0,1.0,Data Processing,Data Processing 100%,57000.0,2,0.0,Data Processing,1.0,0.0,-0.678,-0.3221,-0.3221,,,-1.448,1,1,1.0,CA,CA 100%,2,0,21.7368,17.0419,0.491,1.1689,
LRHC,6,0.9437792334387692,0.9713798599826712,Real Estate Residential Brokerage Services,Real Estate Residential Brokerage Services 97%; Real Estate Commercial Brokerage Services 1%; Coaching Services 1%,68507806.0,12,-0.0007,Real Estate Residential Brokerage Services,0.9714,-0.0004,0.167,,0.167,0.9878,2.8954,-1.6215,0,0,,,,0,0,,,,,0.0005
SIDU,0,,,,,,0,,,,,,,,,,,0,0,,,,5,0,,,,,
PEVM,0,,,,,,0,,,,,,,,,,,0,0,,,,11,0,,,,,
PRM,2,0.6239217089737784,0.748919373466368,Fire Safety,Fire Safety 75%; Specialty Products 25%,652862000.0,4,-0.0303,Specialty Products,0.2511,0.0288,0.3146,1.0002,1.0002,0.6219,0.8794,0.0231,0,0,,,,4,0,,,,,
AMZE,0,,,,,,0,,,,,,,,,,,0,0,,,,2,0,,,,,
DRCT,2,0.739746289500022,0.8462270133164236,Buy Side Advertising,Buy Side Advertising 85%; Sell Side Advertising 15%,34694000.0,2,0.2292,Buy Side Advertising,0.8462,0.4187,0.1026,,0.1026,0.6738,0.953,0.3347,0,0,,,,2,0,0.1687,0.0185,0.2382,0.1356,
TPG,0,,,,,,0,,,,,,,,,,,0,0,,,,5,0,,,,,
MEGL,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
ACDC,4,0.4979007957345978,0.6800145466300307,Stimulation Services,Stimulation Services 68%; Proppant Production 14%; Flotek 10%,2474800000.0,8,-0.0766,Flotek,0.0984,0.0237,0.2661,0.7023,0.7023,0.3856,0.7495,0.2692,0,0,,,,2,0,,,,,
MSSAF,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ODTX,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
PGY,0,,,,,,0,,,,,,,,,,,0,1,1.0,US,US 100%,2,0,,,,,
SVV,3,0.4508167081114963,0.5599825843948077,US Retail,US Retail 56%; Canada Retail 36%; Australia Retail And Wholesale 8%,1678954000.0,5,0.006,US Retail,0.56,0.0185,0.1292,0.1156,0.1292,0.0487,0.0933,0.062,0,4,0.5714951094550536,US,US 57%; CA 37%; AU 3%,0,0,,,,,-0.0107
DKNG,1,1.0,1.0,Reportable,Reportable 100%,6054525000.0,2,0.0,Reportable,1.0,0.0,0.2699,-0.0458,0.2699,,,-0.0308,0,2,0.9737287400745723,US,US 97%; Non Us 3%,5,0,,,,,
SLND,2,0.5064215803514638,0.5566638348131495,Transportation,Transportation 56%; Civil 44%,772168000.0,4,-0.0515,Civil,0.4433,0.1135,0.0589,-0.4973,0.0589,0.2861,0.4045,0.1011,0,0,,,,0,0,,,,,-0.004
ESGH,3,0.3727216208805303,0.4889600049426752,White Button Mushroom,White Button Mushroom 49%; Mushroom Powder Seasonings 29%; Compost III 22%,7510103.0,3,0.1872,Mushroom Powder Seasonings,0.2946,0.1821,-0.541,,-0.541,0.0976,0.1949,,0,2,0.6404209730530126,HK,HK 64%; CN 36%,10,0,,,,,
ACLEW,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
PLSAY,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
KWIK,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
DTI,2,0.7643333190050985,0.8635473277340231,Western Hemisphere,Western Hemisphere 86%; Eastern Hemisphere 14%,172045000.0,4,-0.0889,Eastern Hemisphere,0.1365,0.0567,0.7777,0.1957,0.7777,0.5677,0.8029,,0,2,0.8110032362459547,US,US 81%; Canada And International 19%,2,0,,,,,
NEXR,2,0.7539392668426956,0.8563279857397504,Ecommerce,Ecommerce 86%; Logistics 14%,16830000.0,1,-0.2461,Ecommerce,0.8563,-0.1437,0.0529,,0.0529,,,-0.3148,0,4,0.5592988710635769,GB,GB 56%; US 31%; Europe 8%,2,0,,,,,
NMRA,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
RAJAF,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
VRAX,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
MGAM,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
SLDE,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
SNAL,0,,,,,,0,,,,,,,,,,,0,3,0.8872822543605761,US,US 89%; GB 9%; Non Us 2%,10,0,,,,,
EE,0,,,,,,0,,,,,,,,,,,0,6,0.3039511896067862,North America,North America 30%; Asia Pacific 27%; Latin America 17%,4,0,,,,,
MF,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
GPCR,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
LRE,1,1.0,1.0,Single Reportable,Single Reportable 100%,18842663000.0,1,0.0,Single Reportable,1.0,0.0,-0.0057,,-0.0057,,,-0.0939,0,2,0.999308059587968,JP,JP 100%; All Foreign Countries 0%,15,0,,,,,
BLTE,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
REEUF,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
FLD,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
CRBD,4,0.2790024278646829,0.3451422963689892,Institutional Markets,Institutional Markets 35%; Individual Retirement 32%; Life Insurance Operating 21%,20380000000.0,8,0.0125,Institutional Markets,0.3451,0.0561,0.346,0.1751,0.346,0.166,0.3608,0.6388,0,1,1.0,North America,North America 100%,0,0,,,,,
BRCC,0,,,,,,0,,,,,,,,,,,0,0,,,,1,0,,,,,
GENK,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
PMEC,2,0.9996923905175261,0.9998461715955851,Facilities Services,Facilities Services 100%; Robotic 0%,78009000.0,0,,,,,,,,,,,0,0,,,,17,0,,,,,
GVHGF,0,,,,,,0,,,,,,,,,,,0,0,,,,7,0,,,,,
MSS,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
LDDD,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
ORBS,2,0.903128561762319,0.9489591082505839,Inventory Management Solutions,Inventory Management Solutions 95%; Corrugated Packaging 5%,34755055.0,4,0.5285,Inventory Management Solutions,0.949,0.5224,-0.1676,,-0.1676,0.2848,0.6228,,0,2,0.874712901475771,Europe,Europe 87%; North America 13%,0,0,-1.2323,-1.1628,,,-0.1348
VMCAF,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ABPO,0,,,,,,0,,,,,,,,,,,0,0,,,,1,0,,,,,
PLRZ,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
RLEA,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
PRME,1,1.0,1.0,Reportable,Reportable 100%,4632000.0,2,0.0,Reportable,1.0,0.0,0.5528,0.035,0.5528,,,,0,0,,,,0,0,,,,,
CNTM,5,0.37378342350336013,0.4997087491802074,Owned Service Network,Owned Service Network 50%; Logistics 34%; Managed Solutions 9%,35836809.0,7,0.0035,Logistics,0.3358,0.1456,1.7936,0.2617,1.7936,0.8916,2.0879,,0,3,0.85655739520247,US,US 86%; IN 7%; Non Us 7%,0,0,0.042,-0.0004,1.7665,-0.0271,
NE,1,1.0,1.0,Reportable,Reportable 100%,3285568000.0,1,0.0,Reportable,1.0,0.0,0.0745,,0.0745,,,-0.1066,0,14,0.2707933605391823,US,US 27%; GY 20%; NO 9%,4,0,,,,,
ICG,0,,,,,,0,,,,,,,,,,,0,3,0.7855014850767893,CN,CN 79%; Other Countries 11%; HK 11%,4,0,,,,,
GXAI,0,,,,,,0,,,,,,,,,,,0,0,,,,5,0,,,,,
CDT,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
LBGJ,0,,,,,,0,,,,,,,,,,,0,0,,,,2,0,,,,,
DAZSF,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
HWH,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
TONT,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
PASW,2,0.9039955392819239,0.9494416198361718,Sales Of Yarns,Sales Of Yarns 95%; Sales Of Finished Garments 5%,4796732.0,2,-0.0016,Sales Of Finished Garments,0.0506,0.0009,-0.9443,,-0.9443,0.0007,0.001,-0.7324,1,0,,,,0,0,,,,,0.0276
INGM,0,,,,,,0,,,,,,,,,,,0,8,0.22426840926646555,Non US And China And India,Non US And China And India 22%; North America 18%; US 17%,4,0,,,,,
ALVO,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
GETY,1,1.0,1.0,Reportable,Reportable 100%,981290000.0,2,0.0,Reportable,1.0,0.0,0.0447,-0.0246,0.0447,,,0.0199,0,3,0.5933332653955508,Americas,Americas 59%; EMEA 31%; Asia Pacific 10%,3,0,0.0855,-0.107,-0.5359,-0.5806,
GMRS,0,,,,,,0,,,,,,,,,,,0,0,,,,7,0,,,,,
TPET,0,,,,,,0,,,,,,,,,,,0,0,,,,1,0,,,,,
LVWR,3,0.45475557773105313,0.617847239727754,STACYC,STACYC 62%; Electric Motorcycle 19%; Electronic Motor Cycle 19%,31736000.0,6,0.0684,Electric Motorcycle,0.1911,-0.0483,-0.2765,3.3302,3.3302,1.8724,3.2431,-0.0022,0,3,0.742209411031474,US,US 74%; Non Us 24%; AT 2%,4,0,,,,,
BMR,0,,,,,,0,,,,,,,,,,,0,3,0.7921784098254686,US,US 79%; Rest Of The World 20%; IL 1%,6,0,,,,,
AMPX,0,,,,,,0,,,,,,,,,,,0,4,0.4959108017092566,EMEA,EMEA 50%; UA 31%; North America 11%,2,0,,,,,
WLGSF,0,,,,,,0,,,,,,,,,,,0,0,,,,5,0,,,,,
FIP,6,0.24914047547797755,0.2805369484483185,Long Ridge,Long Ridge 28%; Power And Gas 28%; Railroad 27%,639242000.0,8,-0.2121,Jefferson Terminal,0.134,-0.1419,0.0621,,0.0621,0.533,1.4923,-0.0557,0,0,,,,12,0,,,,,
EPWKF,5,0.3674582894216978,0.44965518692940387,Premium Business Solutions Revenue,Premium Business Solutions Revenue 45%; Digital Marketing 39%; Online Promotion 11%,27841607.0,4,-0.1471,Premium Business Solutions Revenue,0.4497,-0.2388,-0.1004,,-0.1004,0.268,0.5823,-0.2715,0,0,,,,5,0,,,,,
UCFI,2,0.9867257380318661,0.9933182228703223,Wholesale Distribution,Wholesale Distribution 99%; Livestream Sales 1%,8733904.0,2,,Wholesale Distribution,0.9933,0.0,,0.2508,0.2508,0.8057,1.1394,,1,0,,,,2,0,0.6821,0.0653,0.3833,0.1325,0.075
BRNX,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
ALCUF,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ULS,3,0.3961556341300417,0.4392400917130691,Industrial,Industrial 44%; Consumer 43%; Software And Advisory 13%,3053000000.0,6,0.0018,Industrial,0.4392,0.0023,0.0694,0.0777,0.0777,0.1188,0.2524,-0.0249,0,5,0.4104159842777596,US,US 41%; CN 25%; EMEA 17%,4,0,0.2878,0.0183,0.142,0.0726,
USCB,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
MPTI,1,1.0,1.0,Single Reportable,Single Reportable 100%,15109000.0,1,,Single Reportable,1.0,0.0,,0.1376,0.1376,,,,0,6,0.6231283183201097,US,US 62%; Non Us 19%; MY 9%,0,0,,,,,-0.024
NCNO,1,1.0,1.0,Reportable,Reportable 100%,594781000.0,2,0.0,Reportable,1.0,0.0,0.1001,0.0819,0.1001,,,-0.0344,0,4,0.6378361037641419,US,US 64%; Non Us 18%; GB 10%,4,0,,,,,
BHM,2,0.5052351784837593,0.5511623811201127,Residential Communities,Residential Communities 55%; Scattered Single Family Homes 45%,68136000.0,4,-0.0469,Residential Communities,0.5512,0.2126,1.2831,0.4422,1.2831,0.9414,1.3314,0.5675,0,0,,,,0,0,0.5566,-0.0209,1.2005,-0.0825,
PPHC,2,0.8089437677519096,0.8930291132676494,Government Relations Consulting Segments,Government Relations Consulting Segments 89%; Compliance And Insights Services Segments 11%,121491000.0,4,-0.0199,Compliance And Insights Services Segments,0.107,0.0125,0.2153,0.1479,0.2153,0.0728,0.1029,,0,2,0.9523268343152443,US,US 95%; Non Us 5%,3,0,,,,,
HODO,0,,,,,,0,,,,,,,,,,,0,0,,,,2,0,,,,,
AFRI,3,0.6572373829737622,0.7980217342104189,Soft Wheat,Soft Wheat 80%; Durum Wheat 10%; Couscous And Pasta 10%,269529000.0,3,0.0826,Soft Wheat,0.798,0.0649,-0.0168,,-0.0168,0.213,0.4148,-0.0401,0,0,,,,4,0,-0.0056,-0.0161,-1.528,-1.5112,-0.0154
MGIH,0,,,,,,0,,,,,,,,,,,0,7,0.6087031382029054,CN,CN 61%; HK 13%; Asia 9%,3,0,,,,,
MIRA,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
JCSE,2,0.5270790078400032,0.6163593740100107,Cleaning Systems And Other Equipment,Cleaning Systems And Other Equipment 62%; Dishware Washing And General Cleaning Services 38%,15783000.0,2,-0.0024,Dishware Washing And General Cleaning Services,0.3836,0.005,0.1333,,0.1333,0.0168,0.0238,0.3744,1,3,0.44719001457264146,MY,MY 45%; SG 42%; Other Countries 13%,5,0,,,,,0.0205
GLXG,0,,,,,,0,,,,,,,,,,,0,14,0.8375214911132112,PRC,PRC 84%; HK 7%; MOP 3%,3,0,,,,,
TGL,2,0.5364723176945139,0.6350413227395855,Customized Software Development Service,Customized Software Development Service 64%; ZCITY Platform 36%,2330557.0,1,-0.4635,ZCITY Platform,0.365,-0.635,-0.9615,,-0.9615,,,,1,2,0.6350413227395855,US,US 64%; MY 36%,9,0,,,,,0.7207
QDEL,5,0.34998148455226946,0.5453446633946231,North America,North America 55%; EMEA 13%; China 12%,2730200000.0,10,-0.0335,Latin America,0.0926,0.0125,0.1346,0.1642,0.1642,0.0528,0.1343,0.0762,0,2,0.5261885576148267,Domestic Country,Domestic Country 53%; Foreign Country 47%,0,0,,,,,
BXBL,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
ODD,1,1.0,1.0,Single Reportable,Single Reportable 100%,809844000.0,1,0.0,Single Reportable,1.0,0.0,0.2516,,0.2516,,,-0.0204,0,3,0.8245402818320565,North America,North America 82%; Other Countries 14%; IL 3%,0,0,,,,,
GRML,0,,,,,,0,,,,,,,,,,,0,0,,,,0,0,,,,,
JOCM,1,1.0,1.0,Software Solution,Software Solution 100%,24000.0,1,0.0,Software Solution,1.0,0.0,0.0,,0.0,,,,0,1,1.0,MY,MY 100%,1,0,,,,,
QBTS,0,,,,,,0,,,,,,,,,,,0,6,0.6818643998861187,DE,DE 68%; US 11%; Other Geographical Areas 8%,5,0,,,,,
GLE,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
ENDI,4,0.8193660983765728,0.9018331289549707,Crossing Bridge,Crossing Bridge 90%; Internet Operations 8%; Willow Oak Asset Management LLC 2%,9623491.0,8,0.3663,Willow Oak Asset Management LLC,0.019,0.015,1.9752,0.638,1.9752,0.7067,1.7816,,0,2,0.9504415999559089,US,US 95%; CA 5%,7,0,,,,,0.0
JUSH,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
MBLY,1,1.0,1.0,Mobileye,Mobileye 100%,1855000000.0,2,0.0,Mobileye,1.0,0.0,0.15,0.002,0.15,,,0.3613,0,11,0.22597676874340022,CN,CN 23%; US 22%; DE 16%,0,0,-0.0378,-0.2711,-1.1279,-0.9166,
USEA,0,,,,,,0,,,,,,,,,,,0,0,,,,1,0,,,,,
RPGL,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
VFS,5,0.460552269511968,0.4824204871613759,Car,Car 48%; Car Segments 48%; E Scooter 3%,6507336412.0,7,-0.5326,E Scooter,0.032,0.032,2.2952,,2.2952,1.3298,3.2952,3.2952,0,5,0.8913509972641344,VN,VN 89%; Asia Pacific 8%; US 2%,12,0,,,,,-0.7431
GMM,0,,,,,,0,,,,,,,,,,,0,0,,,,4,0,,,,,
BANL,0,,,,,,0,,,,,,,,,,,0,6,0.7033356067219773,CN,CN 70%; HK 26%; MY 2%,0,0,,,,,
DINO,5,0.6040404818409552,0.765390052692456,Refining,Refining 77%; Marketing 10%; Lubricants And Specialties 8%,31124000000.0,10,-0.0002,Marketing,0.101,-0.0026,-0.0834,0.6586,0.6586,0.2997,0.82,0.0897,0,7,0.36481939433250904,US Mid Continent Region,US Mid Continent Region 36%; US Rocky Mountains Region 22%; Northwest Region 19%,8,0,0.0232,0.0092,0.5208,0.6043,
PRZO,1,1.0,1.0,Chief Operating Decision Maker,Chief Operating Decision Maker 100%,1046664.0,1,0.0,Chief Operating Decision Maker,1.0,0.0,0.1228,,0.1228,,,-0.3794,0,0,,,,0,0,,,,,
NCI,0,,,,,,0,,,,,,,,,,,0,3,0.5141224121018737,GB,GB 51%; US 33%; Other 15%,4,0,,,,,
INTJ,0,,,,,,0,,,,,,,,,,,0,0,,,,3,0,,,,,
TRWD,1,1.0,1.0,Operating,Operating 100%,25000.0,0,,,,,,,,,,,0,0,,,,3,0,,,,,
